track,tags
28580,"28,186"
52025,"2,6,93,101,177"
42482,"2,23,24,26"
73127,"3,23,26,207"
18876,"2,101,209"
28603,"0,2,125"
3356,"1,2,41,119"
19779,"2,24,26,36"
54668,"1,2,23,119,160"
12957,"23,207"
20301,"2,9,55"
47211,"23,160"
62868,"5,102,133"
58612,"0,2,5,9,47,48,55,141"
29704,"0,2,51"
74867,"0,8,48,125"
58529,"0,8,30,73,84"
19633,"23,214"
9073,"0,105"
61537,"0,16"
55868,"0,28,40"
49467,"0,67"
37286,"5,68,89"
35489,"5,68,89"
72722,"0,10,35,64,112,233"
20962,"0,14,67"
16446,"23,173"
55764,"1,13,167,219"
58630,"5,254"
43628,"28,221"
71212,"9,155"
4531,"3,236"
13263,"3,19"
9161,"5,68,75"
25886,"5,9,75"
21390,"0,57"
54415,"0,10,73"
33807,"35,143,244"
59565,"5,63"
23765,"1,2,21,23,234"
45668,"3,19,238"
72189,"0,28,40,46,85,114"
60354,"28,221"
70108,"1,2,6,26,81"
67002,"0,14,16"
8446,"1,98,135"
3834,"1,98,135"
22955,"0,120,181"
55727,"0,7,253"
37811,"1,21,144"
54061,"0,2,9,141"
54396,"9,23,26,32,173,180"
41719,"0,48,253"
3340,"2,3,6,19,81,117,232"
40463,"2,43,252"
60576,"0,4,16,31,88,140"
17923,"2,6,24,85,117"
17231,"0,6,18,116"
16691,"0,16,28,40"
55567,"0,253"
55196,"0,253"
29026,"0,105"
38189,"0,10,16,46"
76278,"0,1,2,13,74,90,150"
53177,"0,2,3,8,19,61"
42982,"0,10,166"
12173,"0,114,166"
34968,"0,136"
9595,"35,73,233"
52469,"35,73"
33343,"0,5,18,226"
52159,"0,22"
37393,"1,2,13"
3762,"2,43,121,183"
57287,"0,7,31,90"
19416,"1,6,117"
19265,"9,32,45"
64936,"9,32,47"
55141,"9,85"
59226,"0,16,30,31,69,255"
66754,"0,57"
6474,"0,4,5,23,35,191,227"
60991,"0,3,6,23,114,151"
62598,"2,24,240"
26454,"2,3,23,24,160,228"
29345,"1,3,23,72,121,124"
66899,"2,3,24"
59657,"0,2,8,23,128"
44164,"2,24,26,43"
54722,"0,2,8,26,51"
76122,"23,134"
11810,"1,113,218"
48695,"1,113,218"
73603,"3,23,134,169,204"
54935,"23,169,204"
54361,"9,47,55,141"
32425,"23,169"
39054,"1,2,3,5,25,104"
55201,"43,183,195,252"
25751,"0,48"
42001,"2,26,36"
63648,"0,1,11,149"
40206,"0,20,42,105"
28463,"23,134"
67597,"23,134,169"
60652,"0,3,23,31,134,204"
53042,"3,6,81"
8854,"0,2,9,32,38,59"
36739,"3,155,240"
57879,"0,69,163"
66183,"0,4,10,16,46,130"
50373,"5,227"
62146,"1,15,23,160"
29966,"6,162"
2213,"35,146"
74907,"1,35,64,83,146,219"
73859,"0,84"
75990,"0,16,125"
57909,"3,35,124,146"
32699,"1,9,50,74,85,141"
25355,"0,42,65,152"
75170,"28,221"
30602,"3,23,160"
42925,"1,72,98"
17290,"0,4,16,38"
29366,"1,2,13,17,74"
71374,"2,6,101"
58133,"6,93,117,177"
3,"0,2,8,46,142"
12462,"23,208"
61767,"3,236,248"
63852,"3,236"
55913,"35,143,244"
75341,"0,1,2,5,10,13,75,115"
69642,"6,145"
47139,"1,3,5,6,23,24,39,43,63,76,121,155,214,236"
68781,"6,43,195"
48794,"6,39,175"
18779,"1,15,178"
56223,"2,3,19,61"
57785,"35,112,191"
62536,"6,39,175"
13131,"1,13,29"
58259,"1,92,196"
54390,"0,5,68,89,197"
18287,"6,241"
58092,"6,81,116,170"
2043,"1,2,13,41,45,203"
76154,"0,18"
20224,"1,53,203,237"
59718,"0,14,152"
22732,"1,11,21,92,144"
48265,"0,1,17,99,138"
15250,"0,14"
8154,"1,13"
31419,"1,21,199"
32847,"0,33"
39444,"1,66,87"
11557,"0,107"
22628,"0,4,14,67"
35650,"0,3,22,31,43,69"
62153,"0,20,42,49"
58991,"1,21,218,220"
49392,"3,19,34,147"
19867,"0,16,125,128"
32688,"0,77"
27458,"3,23,160"
4814,"0,2,8,12,31,84,142"
50122,"2,24,194"
36912,"1,17,25"
7050,"0,9,130"
31359,"0,3,28,34,46,59,186,247"
3655,"6,145,158,241"
52410,"6,145,158,241"
51000,"0,10,57"
52509,"0,6,12,39,170,201"
49618,"23,228"
42543,"3,5,104,240"
31899,"1,18,224"
54521,"2,23,246"
56044,"0,1,2,3,6,15,23,81,121,180"
61925,"23,228"
14543,"0,56"
39276,"0,22,35,191"
39278,"23,173,228"
61291,"0,28,85,221"
28473,"1,219"
17274,"1,119"
23790,"1,74,76"
74623,"3,19,22"
9368,"0,10,156"
69997,"1,11"
52635,"0,4,7,97,132"
56568,"1,87"
68205,"1,2,21,41,62,75,119"
50881,"1,11,92,113"
46511,"1,13,15,27,50,74,203"
54705,"1,78,199"
15932,"1,15,28,221"
73950,"0,28,40,251"
34166,"0,57"
26424,"1,144,199"
61298,"5,89,127"
62946,"5,89,230"
7840,"43,121"
23455,"0,14,22"
40855,"0,56,153"
4299,"0,33"
39730,"9,28,85,168,247"
28157,"2,35,112,191"
62871,"0,3,28,34,59,247"
2008,"1,2,13,23,26,41,119,180"
32778,"1,2,5,25,41,75"
3721,"1,2,41,119"
73078,"1,2,13,41,119"
21559,"1,2,13,24,41,119"
59191,"2,9,26,28"
26062,"1,119,243"
5001,"1,11,229"
39748,"1,29,66"
54066,"1,78"
70419,"28,186"
23919,"0,10,46"
56414,"0,1,2,11,15,24,144"
12725,"0,3,7,22"
75043,"6,39,81"
39683,"0,7,12,59,90"
30422,"0,10"
53549,"1,5,17,62,138,157"
46958,"1,5,50,74,157"
39070,"1,9,15,47,123,141,243"
73763,"5,68,102,127"
69054,"1,2,15,27"
61135,"1,5,9,15,70,123,167,178"
12859,"1,3,5,12,37,62,64,96,174,178,192"
39626,"6,162"
45840,"1,2,23,204"
35819,"0,7,211"
4006,"1,64,71,83,131,144"
13313,"5,102,197"
49635,"0,2,36,125"
73045,"0,1,12,14,30,65,129,149"
26945,"1,5,9,17,37,45,64,85,96,167,227"
6100,"3,34"
53545,"2,43,252"
37477,"0,8,176"
41632,"5,9,55"
4734,"1,44,74,237"
23430,"6,9,45"
27765,"2,36,43,137"
32481,"23,134"
69024,"0,4,35,112"
26966,"23,173"
44592,"2,36"
30476,"1,9,13,45,47"
27429,"3,6,198"
59480,"35,73"
72633,"2,23,61,176"
42797,"0,1,38,84,98"
46608,"1,18,224"
5444,"1,18,224"
32733,"0,16,40"
60073,"0,8,28,40"
73942,"0,3,22"
74468,"0,2,4,91"
41167,"0,7,9,18,226"
43722,"3,124"
29831,"0,6,81,95,116"
18502,"0,6,40,95,116,176"
53687,"1,5,15,70,219"
63706,"0,100"
18827,"3,238"
26580,"1,29,87"
624,"35,73"
37803,"0,107"
3160,"0,20,111"
14552,"6,45,177,209"
73153,"9,32,141"
27870,"0,6,30,103,116"
64604,"1,172"
39203,"0,20,33"
10400,"1,25,180"
14001,"35,143"
62783,"0,1,132"
21942,"0,2,8,28,31,46,51,59,125,163"
50541,"0,57,142"
50561,"2,6,23,101,151,169,209"
24671,"2,6,23,101,151,169,209"
75365,"2,6,23,101,151,169,209"
31276,"0,4,8,30,115"
28495,"3,6,23,101,151,162,246"
57981,"23,160"
29471,"5,127"
31338,"0,3,28,40,46,186,247"
33421,"1,180,243"
27315,"0,2,8,38"
68022,"9,32,85"
50774,"1,2,92,113,119"
63109,"1,35,64"
55162,"0,14,20,152"
70544,"6,158"
11145,"0,22"
18812,"0,4,57,255"
45464,"1,167"
63346,"1,6,15,64,167"
24334,"0,59,114"
52719,"0,1,15,123,209"
71946,"0,12,52"
56251,"0,46,114"
24164,"0,48,67,84"
22617,"1,62,109,164"
72880,"1,62,109,164"
60373,"0,42"
19954,"35,146"
3990,"1,53,71"
32364,"23,207"
16075,"23,134"
11043,"35,146"
14312,"23,207"
1243,"0,18,97"
4938,"0,7,38,48,129"
68045,"1,72"
58743,"0,235"
75881,"0,20"
17153,"2,61"
11711,23
55131,"0,1,2,13,48"
51002,"0,140"
1555,"0,5,7,12,74"
50902,"0,10,18,52,222"
10609,"0,20,56"
31926,"1,119,196"
75502,"0,10,18,222"
31859,"0,33"
28456,"43,101,106,183,195"
57282,"6,23,81,93,246"
19535,"0,2,7,31,90,253"
73668,"0,10,16,29,42,57,84"
48912,"1,6,43,76,121,123"
18595,"0,18,222"
50027,"0,4"
18706,"0,1,13,76,154"
73464,"0,1,13,76,154"
39390,"0,111"
66898,"0,1,31,65,88,95"
15808,"0,1,11,33,65,181"
49291,"35,112"
50091,"0,1,2,10,12,14,18,35,95"
56370,"6,23,204"
8758,"0,1,11,95,129,154"
47951,"0,7,22"
3205,"1,74,99,167"
20688,"0,59"
56554,"0,4,11,31,32,76,129,155,202"
2003,"0,28,182,247"
11774,"6,9,23,81,93,151,246"
51077,"0,1,17,46,57,166"
21450,"0,10,18,46"
13061,"0,111"
10387,"3,6,23,246"
68961,"0,6,95,175"
57250,"0,38"
26832,"23,134,169,204"
69257,"6,145"
33902,"43,121,183,195,252"
28132,"6,39,81,93,177"
72416,"1,37,192"
36969,"3,147"
39187,"28,168"
24576,"1,135"
64840,"1,62,83,96,99,138,164,219"
37550,"0,67"
26641,"28,182"
49121,"0,10,91"
59878,"0,7,80"
940,"1,13,17"
22366,"28,186"
15350,"9,28,168,221"
9698,"35,146"
59249,"0,14"
18787,"1,15,17,37,44,64,70"
19189,"0,100"
26846,"0,1,6,9,93,116,167"
24168,"5,89,230"
25049,"0,6,40,116"
19964,"1,29,108"
30280,"1,3,63,72,121"
17598,"0,4,7,12,31,38,57"
22118,"0,88"
27730,"43,183,195,252"
49267,"6,93"
71444,"0,6,81,116"
56384,"0,1,87"
75722,"0,10,91,156"
67336,"1,15,70"
65055,"5,75,104,227"
54136,"0,142"
22095,"0,10,18"
56768,"1,29,66"
17823,"1,23,208"
21969,"0,12,18,20,42,111,139"
61858,"0,1,66,226"
52440,"6,28,122,162"
16540,"3,236"
45536,"1,11,72"
57709,"6,170"
59408,"1,12,43,98"
50713,"0,14,30,52"
60063,"0,2,3,24,26,38,101"
53927,"1,2,9,17,21,24,25,32,45,71,119,131,250"
1085,"1,35,64,172"
24359,"1,11,72"
65436,"0,7,22,38,77"
30404,"23,173,228"
49788,"0,28,40,247"
1086,"28,168"
23491,"2,3,23,26,204,238"
50455,"1,5,54,62,157,172,178"
46953,"1,13,83,219,239"
48059,"3,6,232"
41582,"0,10"
21376,"0,4,31,140"
13387,"6,39,93"
66482,"35,146"
19287,"0,10,18,111"
27143,"3,23,124,246"
49745,"23,207"
25431,"6,9,103,198,248"
41858,"6,170,175"
1303,"0,10"
5929,"0,10"
26149,"1,62,172"
31748,"0,10,97"
30484,6
15117,"1,18,21,220"
75787,"6,39"
11154,"0,46,114,166"
66562,"0,1,12,57,96"
7367,"19,28,155,186"
45569,"1,13,76"
39891,"1,11"
25641,"5,63"
36656,"28,221"
3973,"0,1,12,54"
46140,"0,3,34,46"
59324,"3,28"
33382,"23,177"
44515,"1,3,15,239,243"
9754,"1,3,15,239,243"
53203,"9,32,55,141"
41227,"23,208"
2084,"1,50,138"
14346,"0,31,56,255"
2729,"3,23,238"
31057,"3,23,238"
19620,"28,251"
58761,"0,10,18"
2953,"1,5,17,23,35,64,207,239"
41599,"0,1,20,33,108"
37325,"35,146"
68500,"6,9,32,45,47,103"
69594,"1,78,113"
1438,"0,6,9,81,103,198"
58431,"0,1,12,29,108"
24261,"1,5,9,13,17,47,74,96"
59219,"23,207"
28685,"1,3,9,15,203"
24247,"1,12,17,21,50,53,71,76,113"
30578,"1,11,12,135"
48447,"1,17,29,50"
14400,"1,13,135,248"
48732,"0,4,16,140"
6544,"1,11,17,50"
67685,"1,76,165"
43430,"28,251"
44831,"5,68,118"
30809,"5,102,118,127"
8048,"3,23,124,246"
42989,"2,23,24,26,228"
2915,"23,228"
6521,"1,71"
41200,"0,16,31,88"
27075,"1,2,13,17"
65552,"6,9,32,39,81"
60826,"1,17,237"
1371,"0,12,31,52,88"
1623,"1,2,5,25,45,75"
75485,"1,199"
5933,"0,5,14,35,102,112"
16492,"2,23,160,234"
71605,"2,23,160,234"
46527,"3,236"
34713,"5,6,9,103,248"
381,"1,70,138"
38287,"1,99,219"
26842,"0,10,136"
37878,"0,2,3,4,38,59"
66304,"6,9,47,124,198"
26157,"0,1,54,60"
37935,"1,109"
28103,"1,13,17,45,250"
68349,"0,8,84,115,213"
43122,"0,114"
30546,"1,43,72,101,121"
59067,"1,2,15,71,92"
51878,"0,4,31,149"
23615,"0,52"
26017,"0,114,166"
52026,"0,114"
61722,"9,32,45"
44669,"28,251"
13462,"6,9,81,93,103,116"
42285,"43,183"
17723,"6,28,39,182"
47360,"5,68,133"
20726,"3,43,106"
50998,"0,28,40,168,182,247"
44204,"0,6,95,132,153,201"
22930,"9,32,55"
39083,"5,68,127"
48658,"0,1,15,98,131,148"
35790,"0,1,12,29,135"
18793,"0,111"
11319,"1,11,98"
30502,"0,10,14,73,95"
49843,"1,6,11,15,72,76,81"
58679,"43,121"
9840,"0,10,14,88,130"
54956,"23,204"
40952,"1,35,112"
18177,"0,6,23,65,81,116,151,173"
56297,"0,14"
26764,"2,3,26,252"
56327,"0,120"
45864,"0,33,120"
22361,"1,12,43,87,98,225"
73675,"1,29,97,220"
59315,"0,28,40,247"
71479,"0,94,216"
1698,"1,15,35,64,112,121,191"
42713,"5,89,230"
66423,"1,11,229"
3750,"0,4,94"
15394,"0,6,11,24,114,149,151,209"
8711,"0,2,7,35,73,115"
71310,"1,18,223"
75897,"1,9,45"
18026,"0,56,189,193"
35280,"1,11,229"
17689,"1,11,229"
11502,"1,17,29,66,98"
32962,"0,4,30,52,132"
9708,"0,3,6,40,114,232"
39497,"0,4,10,35,112"
49217,"1,45,180"
70013,"0,3,106"
4922,"0,166"
27608,"28,182"
59871,"1,3,72,135,180"
8487,"6,232"
56273,"0,12,67,95"
7024,"0,166"
19449,"1,23,74,180,204,207"
48493,"0,1,7,129"
36798,"2,9,32,45,47"
48962,"1,11,15,72"
28715,"1,11,129"
13721,"35,64,191"
63284,"1,15,17,21,172,249"
57471,"1,5,17,21,29,50"
13371,"0,16,22"
50846,"2,3,8,34"
42178,"2,6,61"
38271,"0,8,22,45,51,142"
3138,"23,35,112"
30910,"5,23,89,102,230"
74481,"6,38,43,121,214,252"
38929,"0,20,188"
57059,"0,7,91,115"
8506,"1,11,12,21,110,165"
50041,"0,3,10,147"
13000,"5,197"
7380,"0,31,40,168,255"
68413,"0,28,40,182"
10097,"0,10,73,112,248"
35212,"28,182,251"
34580,"0,7,28,40,114,186"
52084,"3,155"
9695,"1,11,54,72,229"
21334,"6,232"
11268,"0,31,77,129"
58126,"0,9,46,47,85"
38464,"6,170,175,201"
10960,"0,2,77,129"
12768,"2,3,200"
73428,"0,10,28,57,168"
62910,"1,6,123,243"
31853,"0,2,3,8,9,19,22,23,26,28,31,36,38,40,46,69,85,134,238"
59354,"35,112,143"
50000,"1,5,54,63,70,96"
70027,"0,46"
69452,"3,6,232,236"
10161,"35,73,112"
12685,"35,73,112"
46779,"1,5,12,12,15,54"
38391,"1,5,10,29,102"
64757,"0,94"
6159,"3,106"
3904,"6,23,93,134,169,177,228"
47738,"6,23,93,134,169,177,228"
71922,"2,24,240"
46516,"0,22,181"
29743,"0,10,67"
29827,"5,35,112,143,244"
35519,"1,2,15,23,160"
69753,"3,19,23,228"
74112,"28,168,221"
392,"0,8,31,149"
44433,"1,11,165"
32568,"1,2,23,41,180"
21663,"0,16,46,51,69"
50836,"0,6,39,51"
23081,"1,76,165"
37825,"9,28,32,85"
24964,"0,14,43,148"
28045,"6,145"
30757,"1,2,9,13,17,47"
46170,"0,49,80,91"
19470,"0,91"
59411,"1,25,45,144,161"
19830,"1,11,13,25,27,63,129,150"
39118,"1,5,35,68,143,227,244"
29341,"0,107"
60303,"0,30,31,40"
283,"0,7,10,31,57,255"
25808,"0,6,63"
2776,"0,10,115"
37396,"0,3,6,177"
45772,"0,4,12,31,52,90,149"
18042,"0,2,8"
38628,"0,1,57,96"
42137,"0,33"
23329,"3,160"
66575,"0,49,156"
20711,"1,6,9,32,45,103"
59377,"1,2,13,24,26,239"
12400,"28,251"
41417,"0,8,16,128,163"
37072,"0,6,84,201,217"
58542,"0,2,8,30,148"
33171,"0,10,73,115"
2499,"0,1,12,28,40,95"
48061,"0,10,18"
64312,"2,3,23,160"
6379,"0,166"
75300,"0,114"
14026,"0,18,33,111,222"
58049,"3,6,39,43,162"
8128,"0,22,142"
71695,"1,11,13,98"
17339,"0,10,60,90,213"
66130,"0,1,4,30,70"
14024,"0,235"
19229,"2,61"
28385,"0,14,79"
30663,"0,10,156"
62986,"0,10,156"
55322,"5,164"
37873,"0,4,100"
12991,"6,23,39,214"
28847,"0,35,73,136"
74865,"1,5,9,55"
62372,"43,121,195"
3666,"0,48"
41432,"1,62,164"
52202,"0,46,142"
40435,"0,79,152"
968,"0,4,9,28,40,46"
70824,"0,16,56"
29144,"1,9,141"
39708,"6,9,23,32,151,169"
73241,"0,4,7"
24506,"1,15,21,37,53,83"
17861,"1,11,71,119,123,167,196,237"
42299,"1,21,71,113"
62505,"0,1,3,11,12,19,98"
29849,"6,93"
34790,"1,50"
6944,"0,6,151"
61239,"5,68,133"
37966,"0,10,16,46"
14164,"1,43,225"
74794,"6,177"
29885,"1,25,96,138,172"
10722,"0,4"
5137,"0,4"
17783,"2,23"
34831,"0,10,48"
1361,"0,4,7,100"
63079,"0,79"
21408,"1,78,113"
65155,"0,67"
33642,"1,223"
65015,"0,91,156"
56656,"0,52,77,153"
58722,"1,99,219"
59820,"0,4,100"
37049,"28,182,221"
76650,"0,1,3,87,129"
48394,"0,105,188"
24306,"5,118"
46571,"1,2,3,6,43,93,98,121,195"
63964,"5,68"
49082,"0,2,8,27,91"
59860,"1,6,12,97,201"
31319,"1,17,29"
74656,"0,10,18,42"
73585,"0,22,38"
16857,"1,15,44,99"
7723,"2,24,26"
1406,"2,3,9,85,198"
5512,"1,109"
76117,"0,181"
47207,"2,3,5,124"
73574,"6,39,215"
26708,"35,143,146"
638,"9,32,104"
57968,"1,13,25,44"
73482,"1,53"
25271,"0,3,22,34,147"
74476,"9,32,231"
9927,"0,1,2,7,13,109"
23213,"1,9,104,239"
12972,"0,107,212"
43442,"35,112,143"
58952,"0,1,2,5,9,17,28,32,35,36,45,70,96,115,118,191,227"
26206,"0,49,100"
49606,"0,14,181"
33873,"2,23,24,26,228"
73446,"43,137,183,252"
55869,"1,2,17,86"
74512,"1,2,13,26,250"
39649,"0,30,40,84"
16233,"0,20,65,120"
23417,"3,23,169"
7064,"2,6,9,24,32,45,47,101,103,117"
8197,"0,18,132"
71414,"6,23,134"
12408,"0,1,3,38,43,98,106,129"
54719,"3,9,23,32,124,134"
46642,"0,33"
905,"0,1,82"
29294,"3,19,23,207,228"
3752,"5,133"
37450,"0,1,2,5,13,17,49,254"
58314,"5,75"
40350,"0,7"
48663,"2,26,36,61"
4032,"35,73,233"
38537,"6,81,101,103,151"
66873,"0,8,16,163"
70503,"28,168"
64574,"6,248"
1028,"2,3,36"
22067,"23,134"
41341,"9,55,141"
4608,"0,14,42,152"
22145,"0,9,85"
35072,"1,2,13,17"
53489,"5,17,75,89"
56953,"0,128"
49079,"6,101"
19708,"0,3,22,135"
10029,"6,117,170,175"
32085,"5,89,127,197"
2554,"9,85"
74040,"0,4,30"
27795,"0,31,40,46,84,255"
39341,"0,2,77,142,209"
52587,"0,1,135"
69564,"6,39,93"
17808,"0,1,11,52,97"
1752,"0,166"
44502,"0,1,4,7"
28803,"2,5,9,35,68,191"
57910,"2,5,9,35,68,191"
33138,"1,2,9,11,32"
63338,"1,11,12"
39723,"43,137"
20442,"0,156"
27667,"1,5,35,62,112,143,157,244"
62808,"5,9,68,118"
25261,"0,1,6,11,13,17,74,95,122,250"
10540,"0,2,7,8,77"
72764,"1,15,62,83"
45604,"6,12,23,134,151,169,170,177,201"
24267,"1,21,62,178"
16840,"0,84,211"
70386,"35,73,112,233"
39243,"0,94"
67091,"43,195"
41162,"1,2,3,11,44,78,83"
53718,"1,5,157"
18999,"0,18,156"
33363,"2,3,9,13,231"
15632,"0,1,52,60"
59684,"5,75"
24627,"3,160"
69355,"1,83"
18145,"0,135"
41317,"1,82"
43827,"3,147"
537,"1,17,62,206"
62851,"0,40,114"
63330,"1,17,29,97,220"
22858,"0,28,40,85"
53014,"0,3,19,22,38,106,225"
35979,"1,25,45"
1482,"9,55,141"
42523,"0,1,4,16,29"
45413,"0,2,23,26,207,213"
62403,"1,82"
40246,"0,4,49,100"
17090,"0,31,40"
61442,"1,44,161"
20817,"1,11,12,21,54,74"
31076,"0,88,153"
5006,"1,15,64,138"
35329,"2,6,9,24,45,101"
10661,"0,14,49"
73703,"0,10,18,80"
26209,"1,11,12,21,29,54,74,76,108"
22503,"1,9,12,85,190"
64811,"0,10,18,156"
33798,"5,58,157,185"
30132,"1,11"
34613,"2,3,23,134,169,204"
25347,"1,190"
37459,"2,23,234"
74500,"0,38"
72656,"3,147"
49490,"1,25,144,164,178"
72031,"23,204"
65938,"0,20,56,65"
68618,"0,65,79"
25520,"0,3,34,59,155"
54102,"0,2,4,59,114,130"
24767,"2,6,24,85,253"
47394,"0,7,38"
608,"6,158,215"
63471,"0,3,6,19,73,236"
34471,"1,138"
53713,"1,3,98,106"
65009,"0,20,42"
42341,"0,16,38"
58262,"0,16,69"
28740,"0,28,40,69"
54936,"0,2,7"
34715,"0,126,225"
58848,"0,126,225"
43150,"0,14,20,42,152"
52437,"1,12,37,64"
58580,"1,2,86,180"
21355,"0,10,18,222"
50914,"0,65,153"
27232,"28,247"
7320,"0,65"
73856,"2,24,27"
14520,"1,37,62,109"
63968,"0,31,110,149"
37061,"1,11,43,72,137"
42848,"1,11,43,72,137"
66115,"3,28,251"
16751,"2,23,26"
38169,"6,9,175,231"
13245,"6,122,162"
14813,"6,43,101,121"
26268,"0,18"
31228,"0,20"
49886,"0,14,152"
70699,"0,91,100"
37646,"0,10,136"
23789,"0,4,140"
30551,"0,10,91"
18354,"0,7,10"
21791,"0,3,34,40,147"
49127,"0,65,139"
11992,"1,11,72,98"
19396,"1,11,72,98"
73982,"1,2,41,119"
26387,"0,16,40,130"
74705,"6,198"
61343,"1,11,12,54,62,164,249"
3933,"1,11,12,54,62,164,249"
19139,"0,79"
42294,"0,1,12,29,50,64,70,95"
39059,"1,92,119"
33066,"0,1,2,13,17,178"
66131,"1,11,72"
29039,"9,28,32,47,85,155"
74532,"0,80"
55231,"0,10,20,111"
11755,"23,208"
31214,"3,160"
16739,"0,18,49,156"
63356,"1,2,13,178"
22811,"1,5,83,157"
15379,"0,49,100"
19008,"0,18,49"
39330,"1,2,13,87"
29399,"0,1,22,43,135,225"
32108,"5,58,68,102"
10943,"0,159"
10251,"1,196"
4223,"0,28,73"
7954,"23,45,47,64,246"
25127,"0,28,40,182"
7174,"2,61"
23436,"2,6,23,35,43,101,112,151,162,169,177"
43301,"1,53,76"
74650,"28,168,221"
54640,"0,8,10,194"
27288,"1,9,15,23,25,47,180,239"
41434,"1,15,72,209"
30510,"2,45"
4950,"0,1,69,129,135"
76403,"0,10,35,73"
32760,"1,5,15,63,118"
32000,"1,18,144,224"
6597,"1,15,83,167"
18313,"1,92,113,144"
49779,"1,18,21,99,192"
31236,"3,248"
68270,248
11945,"0,2,3,5,8,9,23,28,32,35,38,40,104,112"
33721,"1,25,53"
39275,"1,44,53,161"
13530,"3,238"
36775,"1,119"
11337,"1,23,64,74,180"
73287,"3,5,6,35,227,232"
62881,"0,7,77"
75753,"0,16,51"
49475,"0,20,105,216"
73673,"1,62"
48605,"1,37,62"
56434,"0,1,12,50,77"
20486,"0,14"
52044,"0,115"
62898,"0,20,33,153,189"
71260,"0,8,142,213"
5665,"1,2,54,86,108"
69164,"0,20"
42988,"0,12,33,65"
15055,"0,30,149"
19228,"4,9,23,27,35,103,112"
57125,"0,2,114"
17448,"0,10,91,115"
67151,"2,3,19,23,36,160,234"
373,"2,3,19,24,176"
5433,"0,5,35,73"
433,"5,9,47,231"
70621,"1,5,44,62,83,157,237"
24661,"0,60,217"
23141,"0,60,217"
7611,"0,1,4,5,29,43,50,87,94,96,192"
55091,"1,15,50,70,96"
40802,"1,11,70,72,108,242"
42611,"1,21,50,99,178"
76682,"0,14,29"
52180,"0,18,49,156"
59779,"0,10,156"
38376,"1,15"
47033,"35,191"
48337,"2,24,26"
5581,"0,91,97"
72185,"0,105,139"
48317,"1,2,5,254"
7650,"1,5,35,37,62,143,254"
62455,"1,11,98"
73436,"5,185"
19724,"35,233"
10002,"0,1,77"
56180,"43,195,252"
32375,"43,195,252"
59002,"2,3,19,61"
24728,"5,227"
66327,"0,49,139"
160,"2,36"
68426,"0,4,7,91,100,140"
32311,"0,91"
3871,"1,15"
26626,"1,25,161"
52511,"0,125"
71880,"3,19,38"
72924,"0,33,181"
31540,"3,34"
55948,"0,31,88,149"
42881,"3,106"
20836,"0,2,8,22,51"
14656,"6,9,47,117"
44052,"1,203"
26645,"0,56,88"
25767,"0,56,88,140"
3588,"0,20,42"
48176,"0,10,35,73,91,111,222"
49306,"1,25,83,92"
27396,"1,53,76"
31575,"0,14"
63893,"1,2,41,119"
52115,"2,61"
57259,"0,2,3,19,27,38,176"
17486,"6,81,103,116"
38756,"0,1,11,43,52,137"
47298,"1,3,9,44,124,131,198"
36641,"0,33,52,100,129,222"
64075,"1,21"
70924,"35,112,233"
9414,"0,1,3,4,11,12,22,29,74,95"
35374,"0,130"
54807,"6,9,85,248"
2523,"1,5,62,96,102,197"
18416,"1,78,113"
23382,"1,72"
34381,"1,157,164,206,249"
37121,"23,134,169"
52415,"0,2,8,26,213"
36074,"1,71,83"
10370,"23,234"
36987,"5,9,141"
74198,"1,62,109"
38311,"0,65,95"
69366,"5,58"
26155,"1,15,43,62,98"
67869,"0,4,18,94"
72331,"5,68,133,197"
29922,"0,12,18,56"
52834,"1,17"
76473,"5,63,102"
1582,"1,5,89"
19571,"0,166"
6975,"0,5,7,80"
27460,"1,6,9,99,109,243"
60848,"1,71,83"
67138,"0,6,28,93,116"
43695,"0,1,2,4,5,17,25,62,178,227"
30234,"0,4,80,94"
27757,"1,5,35,58,64,70,83"
4123,"1,5,35,64,112"
72658,"0,114"
15047,"0,114"
74832,"0,193"
64521,"1,2,5,17,75,143,179"
26913,"0,3,22,59,147,176"
32975,"0,3,22,59,147,176"
72936,"0,7,69"
6510,"1,5,83,157"
38558,"1,15,37,70,83,99"
49421,"0,1,7,70"
46079,"0,120"
51174,"6,232"
68244,"1,99,219"
24194,"1,243"
17628,"1,15,83,138"
74483,"0,49,156"
61267,"2,3,19,24,43,183,194"
54212,"6,9,103,162"
44099,"1,5,18,96,223"
67510,"1,5,58,102,185"
65236,"5,68"
13567,"23,173,228"
2859,"2,41"
24175,"1,23,35,64,112,207"
321,"3,238"
38525,"0,20,56,107"
49231,"2,3,23,160,234"
30254,"0,91"
8478,"0,5,68,102"
64018,"1,11,50"
50275,"5,63,90"
58358,"1,11,62,83"
3238,"1,99,219"
11050,"0,3,10,19,56"
1488,"6,187"
37197,"2,23,26"
12832,"1,92,131,220"
37745,"0,28,40"
46363,"6,23,151,246"
43620,"6,23,151,246"
52583,"23,134,169,204"
73314,"35,143"
21270,"3,19,34,106"
21800,"5,58,89,185"
74056,"1,144,165"
65876,"1,11"
38066,"5,58,185"
60487,"1,25,45"
33204,"0,126"
61992,"1,2,15,32,47,86,250"
64591,"0,33,52"
46036,"1,92"
62693,"6,175"
3009,"0,188"
32329,"0,152"
55372,"1,11,15,17,64"
2790,"0,105,212,216"
24379,"0,105"
